,sex.x,subject_name,YAG.x,SECTIONNAME.x,YAG.y,SECTIONNAME.y,count,qualification_TR.x
181,F,"Pharmacology, toxicology and pharmacy",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,160,First degree
182,M,Engineering,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,160,First degree
183,F,English studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,160,First degree
184,F,Psychology,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,160,First degree
185,M,Engineering,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,155,First degree
186,F,Law,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,155,First degree
187,M,Creative arts and design,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,155,First degree
188,M,Business and management,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",155,First degree
189,M,"Geography, earth and environmental studies",3,EDUCATION,5,EDUCATION,155,First degree
190,F,Politics,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",155,First degree
191,F,"Architecture, building and planning",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",155,First degree
192,F,"Media, journalism and communications",3,EDUCATION,5,EDUCATION,155,First degree
193,M,Biosciences,3,EDUCATION,5,EDUCATION,155,First degree
194,F,Combined and general studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,155,First degree
195,M,"Media, journalism and communications",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",150,First degree
196,F,History and archaeology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,150,First degree
197,F,Education and teaching,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,150,First degree
198,F,Languages and area studies,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,150,First degree
199,F,History and archaeology,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,150,First degree
200,F,English studies,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,150,First degree
201,M,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,145,First degree
202,M,Performing arts,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",145,First degree
203,M,English studies,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,145,First degree
204,F,Performing arts,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,145,First degree
205,M,Psychology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,145,First degree
206,F,Allied health,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",140,First degree
207,M,Economics,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,140,First degree
208,F,Chemistry,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",140,First degree
209,M,Computing,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,140,First degree
210,F,Creative arts and design,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",135,First degree
211,M,Computing,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,135,First degree
212,F,Education and teaching,3,EDUCATION,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,135,First degree
213,M,English studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",135,First degree
214,M,History and archaeology,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,135,First degree
215,M,Biosciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,135,First degree
216,M,Sport and exercise sciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,135,First degree
217,F,Education and teaching,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,EDUCATION,135,First degree
218,M,Politics,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,130,First degree
219,F,Performing arts,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",125,First degree
220,F,Law,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,125,First degree
221,F,Nursing and midwifery,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,125,First degree
222,F,Creative arts and design,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,125,First degree
223,M,Engineering,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,MANUFACTURING,125,First degree
224,M,Sport and exercise sciences,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,120,First degree
225,M,Law,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,120,First degree
226,M,"Geography, earth and environmental studies",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,120,First degree
227,F,Creative arts and design,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",120,First degree
228,M,Psychology,3,EDUCATION,5,EDUCATION,120,First degree
229,F,Creative arts and design,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,115,First degree
230,F,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",115,First degree
231,M,Allied health,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,115,First degree
232,F,Nursing and midwifery,3,EDUCATION,5,EDUCATION,115,First degree
233,F,"Sociology, social policy and anthropology",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,115,First degree
234,F,Law,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,115,First degree
235,M,Engineering,3,EDUCATION,5,EDUCATION,110,First degree
236,F,Business and management,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",110,First degree
237,F,Politics,3,EDUCATION,5,EDUCATION,110,First degree
238,F,"Agriculture, food and related studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,110,First degree
239,M,Combined and general studies,3,EDUCATION,5,EDUCATION,110,First degree
240,F,Business and management,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",110,First degree
241,M,"Geography, earth and environmental studies",3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,110,First degree
242,F,History and archaeology,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,110,First degree
243,F,Languages and area studies,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,110,First degree
244,F,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,INFORMATION AND COMMUNICATION,110,First degree
245,F,Business and management,3,CONSTRUCTION,5,CONSTRUCTION,110,First degree
246,F,"Media, journalism and communications",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,110,First degree
247,F,"Agriculture, food and related studies",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",110,First degree
248,M,Languages and area studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",110,First degree
249,F,Biosciences,3,MANUFACTURING,5,MANUFACTURING,110,First degree
250,F,Nursing and midwifery,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,110,First degree
251,M,Performing arts,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,110,First degree
252,M,Business and management,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",110,First degree
253,F,Languages and area studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,105,First degree
254,M,"Media, journalism and communications",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,105,First degree
255,M,"Pharmacology, toxicology and pharmacy",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,105,First degree
256,M,Biosciences,3,MANUFACTURING,5,MANUFACTURING,105,First degree
257,F,Biosciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,105,First degree
258,M,Physics and astronomy,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,105,First degree
259,F,"Geography, earth and environmental studies",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,105,First degree
260,M,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",105,First degree
261,M,"Media, journalism and communications",3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,105,First degree
262,M,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,INFORMATION AND COMMUNICATION,100,First degree
263,M,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,FINANCIAL AND INSURANCE ACTIVITIES,100,First degree
264,M,Biosciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,100,First degree
265,F,Education and teaching,3,EDUCATION,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,100,First degree
266,M,English studies,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,100,First degree
267,M,"Sociology, social policy and anthropology",3,EDUCATION,5,EDUCATION,100,First degree
268,M,Computing,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,INFORMATION AND COMMUNICATION,100,First degree
269,F,Health and social care,3,EDUCATION,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,100,First degree
270,M,Economics,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,100,First degree
271,F,Chemistry,3,MANUFACTURING,5,MANUFACTURING,100,First degree
272,M,"Sociology, social policy and anthropology",3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,100,First degree
273,F,Nursing and midwifery,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,100,First degree
274,M,"Architecture, building and planning",3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,100,First degree
275,F,Allied health,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,100,First degree
276,M,"Media, journalism and communications",3,EDUCATION,5,EDUCATION,100,First degree
277,F,Philosophy and religious studies,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",95,First degree
278,M,Sport and exercise sciences,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",95,First degree
279,F,"General, applied and forensic sciences",3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,95,First degree
280,M,Mathematical sciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,95,First degree
281,F,Education and teaching,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,EDUCATION,95,First degree
282,F,Mathematical sciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,95,First degree
283,F,"Geography, earth and environmental studies",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,95,First degree
284,M,Politics,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,95,First degree
285,M,Psychology,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",95,First degree
286,F,"Agriculture, food and related studies",3,MANUFACTURING,5,MANUFACTURING,95,First degree
287,M,"Sociology, social policy and anthropology",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,95,First degree
288,M,Health and social care,3,EDUCATION,5,EDUCATION,95,First degree
289,F,Chemistry,3,EDUCATION,5,EDUCATION,95,First degree
290,M,Law,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,95,First degree
291,F,Business and management,3,INFORMATION AND COMMUNICATION,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",90,First degree
292,F,Psychology,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,90,First degree
293,M,Psychology,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,90,First degree
294,F,"Media, journalism and communications",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,90,First degree
295,F,Combined and general studies,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,90,First degree
296,F,Sport and exercise sciences,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",90,First degree
297,M,Sport and exercise sciences,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,90,First degree
298,M,Computing,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,90,First degree
299,M,Physics and astronomy,3,EDUCATION,5,EDUCATION,90,First degree
300,M,Law,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,90,First degree
301,M,Biosciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,90,First degree
302,F,Philosophy and religious studies,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,85,First degree
303,F,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,85,First degree
304,F,Biosciences,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,85,First degree
305,F,Health and social care,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,85,First degree
306,M,Economics,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,85,First degree
307,F,Sport and exercise sciences,3,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,5,PUBLIC ADMINISTRATION AND DEFENCE - COMPULSORY SOCIAL SECURITY,85,First degree
308,M,Computing,3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,5,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,85,First degree
309,F,"General, applied and forensic sciences",3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",85,First degree
310,F,Education and teaching,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",85,First degree
311,M,Creative arts and design,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",85,First degree
312,F,Psychology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,EDUCATION,85,First degree
313,F,Sport and exercise sciences,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,85,First degree
314,M,Business and management,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",85,First degree
315,F,"Architecture, building and planning",3,CONSTRUCTION,5,CONSTRUCTION,85,First degree
316,F,"Geography, earth and environmental studies",3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,85,First degree
317,M,Performing arts,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,85,First degree
318,F,Creative arts and design,3,TRANSPORTATION AND STORAGE,5,TRANSPORTATION AND STORAGE,85,First degree
319,F,"Pharmacology, toxicology and pharmacy",3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,85,First degree
320,M,History and archaeology,3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,85,First degree
321,M,Computing,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,INFORMATION AND COMMUNICATION,85,First degree
322,M,Politics,3,EDUCATION,5,EDUCATION,85,First degree
323,M,Philosophy and religious studies,3,EDUCATION,5,EDUCATION,85,First degree
324,F,Creative arts and design,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,MANUFACTURING,85,First degree
325,M,Languages and area studies,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,85,First degree
326,M,Performing arts,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",85,First degree
327,F,Languages and area studies,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,85,First degree
328,M,"Geography, earth and environmental studies",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,85,First degree
329,M,Business and management,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,85,First degree
330,F,Creative arts and design,3,MANUFACTURING,5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,80,First degree
331,F,Education and teaching,3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,80,First degree
332,F,Business and management,3,OTHER SERVICE ACTIVITIES,5,OTHER SERVICE ACTIVITIES,80,First degree
333,M,Business and management,3,FINANCIAL AND INSURANCE ACTIVITIES,5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",80,First degree
334,F,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,FINANCIAL AND INSURANCE ACTIVITIES,80,First degree
335,M,Computing,3,INFORMATION AND COMMUNICATION,5,FINANCIAL AND INSURANCE ACTIVITIES,80,First degree
336,F,Law,3,INFORMATION AND COMMUNICATION,5,INFORMATION AND COMMUNICATION,80,First degree
337,M,Physics and astronomy,3,MANUFACTURING,5,MANUFACTURING,80,First degree
338,M,"Sociology, social policy and anthropology",3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,First degree
339,F,Business and management,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,80,First degree
340,F,Computing,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",80,First degree
341,M,Computing,3,"ARTS, ENTERTAINMENT AND RECREATION",5,"ARTS, ENTERTAINMENT AND RECREATION",80,First degree
342,M,Business and management,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,First degree
343,F,Creative arts and design,3,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,First degree
344,M,Sport and exercise sciences,3,MANUFACTURING,5,MANUFACTURING,80,First degree
345,F,Creative arts and design,3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",5,WHOLESALE AND RETAIL TRADE - REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,80,First degree
346,M,Biosciences,3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,80,First degree
347,F,"Sociology, social policy and anthropology",3,REAL ESTATE ACTIVITIES,5,REAL ESTATE ACTIVITIES,80,First degree
348,F,"Geography, earth and environmental studies",3,FINANCIAL AND INSURANCE ACTIVITIES,5,FINANCIAL AND INSURANCE ACTIVITIES,80,First degree
